filename,image_url,true_class,critical_hazard,property_type,property_age,region
pipe-image-13_jpeg_jpg.rf.27f1820a25ddfbe521e475de4dc4afcf.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/pipe-image-13_jpeg_jpg.rf.27f1820a25ddfbe521e475de4dc4afcf.jpg,hole,false,,,
Screenshot-2023-11-08-20-14-26_png.rf.87e55a2e41034880055e6f0160bfdca2.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-14-26_png.rf.87e55a2e41034880055e6f0160bfdca2.jpg,Water Damage,false,,,
oss-huangye88-net_live_user_1903077_1503919506063567300-0_jpg.rf.58fe788a29777d0350f775c3cc0b91ba.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/oss-huangye88-net_live_user_1903077_1503919506063567300-0_jpg.rf.58fe788a29777d0350f775c3cc0b91ba.jpg,Water Damage,false,,,
Screenshot-2023-11-08-20-39-25-2-_png.rf.9da16f31a295e16ab8c93a03daadd5fc.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-39-25-2-_png.rf.9da16f31a295e16ab8c93a03daadd5fc.jpg,Water Damage,false,,,
13-mold_hand_glove_1296x728-header-1296x729_jpg.rf.9d714789d8ba9a771c99dbad341ca10d.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/13-mold_hand_glove_1296x728-header-1296x729_jpg.rf.9d714789d8ba9a771c99dbad341ca10d.jpg,Mold,false,,,
52-mold-remediation-cost_jpg.rf.b8e320474a7ada9741e5726e85fcf0a1.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/52-mold-remediation-cost_jpg.rf.b8e320474a7ada9741e5726e85fcf0a1.jpg,Mold,false,,,
32_jpg.rf.bbe36e0807370dffbdaf899f3694736e.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/32_jpg.rf.bbe36e0807370dffbdaf899f3694736e.jpg,Damaged_Roof,false,,,
DJI_20240819154432_0008_Z_JPG.rf.d0f9779d472f110fc58126d6f9eae110.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154432_0008_Z_JPG.rf.d0f9779d472f110fc58126d6f9eae110.jpg,Water Damage,false,,,
Screenshot-2023-11-15-17-05-38-2-_png.rf.4ac1171aefb80934f3732af1e2c92b18.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-15-17-05-38-2-_png.rf.4ac1171aefb80934f3732af1e2c92b18.jpg,Water Damage,false,,,
Screenshot-2023-11-15-17-07-23_png.rf.0b4ad0dad73f44836f8a8f4a08e1b277.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-15-17-07-23_png.rf.0b4ad0dad73f44836f8a8f4a08e1b277.jpg,Water Damage,false,,,
869aeb0f-3a52-494f-b0aa-c6909bb7fbbb_jpg.rf.0e338e7717c185beed3ffd84624a4ddc.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/869aeb0f-3a52-494f-b0aa-c6909bb7fbbb_jpg.rf.0e338e7717c185beed3ffd84624a4ddc.jpg,Safe,false,,,
8b1eb531-a9f3-4d32-aa78-5a983cc29554_png_jpg.rf.1db89028f41211c7e5b39b4d6945f36a.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/8b1eb531-a9f3-4d32-aa78-5a983cc29554_png_jpg.rf.1db89028f41211c7e5b39b4d6945f36a.jpg,Safe,false,,,
15-remove-water-stains-without-paint-3_jpg.rf.63107c773ec71e9792b8bf66d66021eb.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/15-remove-water-stains-without-paint-3_jpg.rf.63107c773ec71e9792b8bf66d66021eb.jpg,Stain,false,,,
Screenshot-2023-11-08-19-58-22_png.rf.50b19830852aca33b6873ea8ad67e987.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-19-58-22_png.rf.50b19830852aca33b6873ea8ad67e987.jpg,Water Damage,false,,,
Unstable-garden-wall-1_jpg.rf.7e6fdf0fad273c41929471a400e2f03b.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Unstable-garden-wall-1_jpg.rf.7e6fdf0fad273c41929471a400e2f03b.jpg,Unstable,false,,,
download52_png.rf.e95c352b2a2516f1351ffa863be2d99e.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/download52_png.rf.e95c352b2a2516f1351ffa863be2d99e.jpg,Safe,false,,,
Screenshot-2023-11-16-12-21-23_png.rf.891653ee5ba42f3601cdeb77be6248f1.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-16-12-21-23_png.rf.891653ee5ba42f3601cdeb77be6248f1.jpg,Water Damage,false,,,
mikediamondservices-com_wp-content_uploads_2017_07_pipe-joint_jpg.rf.cbcb9630773318856996532c5df05281.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/mikediamondservices-com_wp-content_uploads_2017_07_pipe-joint_jpg.rf.cbcb9630773318856996532c5df05281.jpg,Water Damage,false,,,
DJI_20240819154058_0002_Zframe_75_png.rf.f3eeddc4b98e176d0e45b1c6d60be17c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_75_png.rf.f3eeddc4b98e176d0e45b1c6d60be17c.jpg,Water Damage,false,,,
WhatsApp-Image-2024-03-11-at-9-10-20-PM_jpeg_jpg.rf.8ea1c4d303925d2f4e581922cb2669eb.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/WhatsApp-Image-2024-03-11-at-9-10-20-PM_jpeg_jpg.rf.8ea1c4d303925d2f4e581922cb2669eb.jpg,Structural Crack,true,,,
de2c261bbeaa0cdb_jpg.rf.c9df03c961fe199de05a993e89e19844.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/de2c261bbeaa0cdb_jpg.rf.c9df03c961fe199de05a993e89e19844.jpg,Water Damage,false,,,
96cfe8f0-e263-11ec-84a3-99c81972865f_jpg.rf.5f4dbb4b9c79346df3b5f2029060c5be.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/96cfe8f0-e263-11ec-84a3-99c81972865f_jpg.rf.5f4dbb4b9c79346df3b5f2029060c5be.jpg,Safe,false,,,
videoplaybackasdf_1680_jpg.rf.e88caff1277321776103c67d05fe5f1c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplaybackasdf_1680_jpg.rf.e88caff1277321776103c67d05fe5f1c.jpg,Water Damage,false,,,
9a35b5ef-bbd0-4eb0-911c-9ba0ffc33e37_png_jpg.rf.d2530edbc6a59bae195fd67101ea3301.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/9a35b5ef-bbd0-4eb0-911c-9ba0ffc33e37_png_jpg.rf.d2530edbc6a59bae195fd67101ea3301.jpg,Safe,false,,,
cls05_013_jpg.rf.dd25dea11239323ad2b47af5debc4acb.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/cls05_013_jpg.rf.dd25dea11239323ad2b47af5debc4acb.jpg,Spalling,false,,,
Screenshot-2023-11-23-09-13-51_png.rf.225f7c1af25dbade2aa43774068d1ae9.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-23-09-13-51_png.rf.225f7c1af25dbade2aa43774068d1ae9.jpg,Water Damage,false,,,
7c91ccf59fe09203_jpg.rf.01e9438d90042954ba4055407efa145c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/7c91ccf59fe09203_jpg.rf.01e9438d90042954ba4055407efa145c.jpg,Water Damage,false,,,
videoplaybackasdf_1650_jpg.rf.52f2efeee93332eff28159e0e381caaa.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplaybackasdf_1650_jpg.rf.52f2efeee93332eff28159e0e381caaa.jpg,Water Damage,false,,,
Screenshot-2023-11-07-09-43-02_png.rf.29dbf6cf983916e3af97c78a254159fc.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-07-09-43-02_png.rf.29dbf6cf983916e3af97c78a254159fc.jpg,Water Damage,false,,,
DJI_20240819154058_0002_Zframe_76_png.rf.85cf8c68ec8f3d69f3ecfd2757d5f966.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_76_png.rf.85cf8c68ec8f3d69f3ecfd2757d5f966.jpg,Water Damage,false,,,
videoplaybackasdf_270_jpg.rf.bbde000ba7ff5911aa8c7aa9e9208df5.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplaybackasdf_270_jpg.rf.bbde000ba7ff5911aa8c7aa9e9208df5.jpg,Water Damage,false,,,
91036525-695b-4f27-a4a4-d611d64bad9d_png_jpg.rf.88937f0ee9f519442a92e4d3a78284f7.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/91036525-695b-4f27-a4a4-d611d64bad9d_png_jpg.rf.88937f0ee9f519442a92e4d3a78284f7.jpg,Safe,false,,,
Screenshot-2023-11-07-10-19-06_png.rf.c142ddf2fe5ffa818aac94ae4e8b9334.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-07-10-19-06_png.rf.c142ddf2fe5ffa818aac94ae4e8b9334.jpg,Water Damage,false,,,
334_jpg.rf.fa594522eea8d8e4766fef2107807857.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/334_jpg.rf.fa594522eea8d8e4766fef2107807857.jpg,Safe,false,,,
Screenshot-2023-11-08-20-35-33-2-_png.rf.2108e9f307e1802595580928d0398d6f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-35-33-2-_png.rf.2108e9f307e1802595580928d0398d6f.jpg,Water Damage,false,,,
shingle-repair-300x225_jpeg.rf.89d08b8548c4dd1af4d33abc24918a60.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/shingle-repair-300x225_jpeg.rf.89d08b8548c4dd1af4d33abc24918a60.jpg,Structural Crack,true,,,
5-basement-wall-crack-repair_jpg.rf.7f906b302101915d6e0301840e11c360.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/5-basement-wall-crack-repair_jpg.rf.7f906b302101915d6e0301840e11c360.jpg,Structural Crack,true,,,
SnapAny1_30_jpg.rf.eb524520209fd7df9a5fd1df119d02ec.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/SnapAny1_30_jpg.rf.eb524520209fd7df9a5fd1df119d02ec.jpg,Water Damage,false,,,
Screenshot-2023-11-15-17-58-52_png.rf.3408a35343b4e9c53415df8e29b9b813.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-15-17-58-52_png.rf.3408a35343b4e9c53415df8e29b9b813.jpg,Water Damage,false,,,
86_jpg.rf.bd025beb5240d96d87993e49ef49cde2.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/86_jpg.rf.bd025beb5240d96d87993e49ef49cde2.jpg,Structural Crack,true,,,
12_jpg.rf.54d6fc5804c6d17845239739919bdc97.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/12_jpg.rf.54d6fc5804c6d17845239739919bdc97.jpg,Damaged_Roof,false,,,
86b4327a-ab46-4940-898f-d11afa75441c_jpg.rf.a59267448c5e9c38ca069cf8022dbd23.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/86b4327a-ab46-4940-898f-d11afa75441c_jpg.rf.a59267448c5e9c38ca069cf8022dbd23.jpg,Safe,false,,,
84191470-fe7b-4f9a-a7d6-c5a8d90df260_jpg.rf.f540400c01c5c8708957db83f4175b0c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/84191470-fe7b-4f9a-a7d6-c5a8d90df260_jpg.rf.f540400c01c5c8708957db83f4175b0c.jpg,Safe,false,,,
DJI_20240704160303_0001_Zframe_653_png.rf.719a2d0a6428fb78b5be712d9c21c077.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240704160303_0001_Zframe_653_png.rf.719a2d0a6428fb78b5be712d9c21c077.jpg,Water Damage,false,,,
00319-3093835328-window-in-a-brick-wall_png_jpg.rf.c94b8d17c1e20d4bf0ad8b4a6cf2d820.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/00319-3093835328-window-in-a-brick-wall_png_jpg.rf.c94b8d17c1e20d4bf0ad8b4a6cf2d820.jpg,Safe,false,,,
39_jpg.rf.43ed111c0b4e75d9a759b6baa8754542.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/39_jpg.rf.43ed111c0b4e75d9a759b6baa8754542.jpg,Water Damage,false,,,
a4085ee0-b709-11ec-be81-8f46bb8a0489_jpg.rf.befe77ea003d819b904676e9deb044a5.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/a4085ee0-b709-11ec-be81-8f46bb8a0489_jpg.rf.befe77ea003d819b904676e9deb044a5.jpg,Safe,false,,,
Image_6_jpg.rf.6083c0da3e5818cf71e31c13127bcdfa.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Image_6_jpg.rf.6083c0da3e5818cf71e31c13127bcdfa.jpg,Water Damage,false,,,
DJI_20240819154058_0002_Zframe_51_png.rf.bb40031b41943282a4bb988a80483fc3.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_51_png.rf.bb40031b41943282a4bb988a80483fc3.jpg,Water Damage,false,,,
SnapAny1_60_jpg.rf.2e33ebb57d05788f0fad8bba6d1e65eb.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/SnapAny1_60_jpg.rf.2e33ebb57d05788f0fad8bba6d1e65eb.jpg,Water Damage,false,,,
00311-3093835320-window-in-a-brick-wall_png_jpg.rf.135ac19aa2f1311b47ee9e852af18cbd.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/00311-3093835320-window-in-a-brick-wall_png_jpg.rf.135ac19aa2f1311b47ee9e852af18cbd.jpg,Safe,false,,,
83bc16c9-0410-4b07-b5af-62c41c35d06d_jpg.rf.337978c539c62d6261b4c082df7689e3.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/83bc16c9-0410-4b07-b5af-62c41c35d06d_jpg.rf.337978c539c62d6261b4c082df7689e3.jpg,Safe,false,,,
35069797-Capture_decran_2025-09-23_093451_png.rf.626e7dc69f8d5b5c5babcb0b2d3d49a4.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/35069797-Capture_decran_2025-09-23_093451_png.rf.626e7dc69f8d5b5c5babcb0b2d3d49a4.jpg,Structural Crack,true,,,
9072cbd5-b1b1-4a7b-a76f-620d95c64142_jpg.rf.c453f305a6a02386de870e704c619a50.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/9072cbd5-b1b1-4a7b-a76f-620d95c64142_jpg.rf.c453f305a6a02386de870e704c619a50.jpg,Safe,false,,,
Screenshot-2023-11-08-20-04-26_png.rf.cd6022c9d7f42c11eb9dc664378a9124.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-04-26_png.rf.cd6022c9d7f42c11eb9dc664378a9124.jpg,Water Damage,false,,,
14-image_jpg.rf.344a634924a2cbb3293a42850c78eb01.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/14-image_jpg.rf.344a634924a2cbb3293a42850c78eb01.jpg,Mold,false,,,
videoplaybackasdf_1530_jpg.rf.5739e842f904d0cd78184ff0d4bf996f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/videoplaybackasdf_1530_jpg.rf.5739e842f904d0cd78184ff0d4bf996f.jpg,Water Damage,false,,,
aa091ed3-ab39-4528-aefa-a4e87d1f0074_jpg.rf.2abda0d0273ea2576516e71eb532cff8.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/aa091ed3-ab39-4528-aefa-a4e87d1f0074_jpg.rf.2abda0d0273ea2576516e71eb532cff8.jpg,Safe,false,,,
download57_png.rf.8a9c4791ab19f74dcd8d6d38d082926f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/download57_png.rf.8a9c4791ab19f74dcd8d6d38d082926f.jpg,Safe,false,,,
data_2_sedang-26-_jpg.rf.63ba4d10c0d49a78f938829ae8c1e8e3.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/data_2_sedang-26-_jpg.rf.63ba4d10c0d49a78f938829ae8c1e8e3.jpg,Structural Crack,true,,,
ae864cd0-b983-11ec-bd80-d5756c98337d_jpg.rf.9620fa541b8a33a1f09c64ec7ce818fc.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/ae864cd0-b983-11ec-bd80-d5756c98337d_jpg.rf.9620fa541b8a33a1f09c64ec7ce818fc.jpg,Safe,false,,,
Screenshot-2023-11-15-17-58-50_png.rf.0fd81d947bdd3149d570713d678735b7.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-15-17-58-50_png.rf.0fd81d947bdd3149d570713d678735b7.jpg,Water Damage,false,,,
12_jpg.rf.d9383664c52fdc5b1ea87ee6a0bb226c.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/12_jpg.rf.d9383664c52fdc5b1ea87ee6a0bb226c.jpg,Safe,false,,,
42-avopix-1657765834_jpg.rf.d8eee996b7d7c87c0efba51424a90937.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/42-avopix-1657765834_jpg.rf.d8eee996b7d7c87c0efba51424a90937.jpg,Corrosion,true,,,
shutterstock-1821252233___01085052160_jpg.rf.6f460af95ad1787f457ef1c8b688013e.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/shutterstock-1821252233___01085052160_jpg.rf.6f460af95ad1787f457ef1c8b688013e.jpg,Water Damage,false,,,
d73c47db55c6560f_jpg.rf.8629569893cb4b259269ddd5681397bb.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/d73c47db55c6560f_jpg.rf.8629569893cb4b259269ddd5681397bb.jpg,Water Damage,false,,,
Rotten-fencing1_jpg.rf.9c400c84ff5343030ae566fed15f239f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Rotten-fencing1_jpg.rf.9c400c84ff5343030ae566fed15f239f.jpg,Rotten timber,false,,,
underground-broken-pipe_jpg.rf.7fdd93abae0428a458d6ee6cb70ff6a4.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/underground-broken-pipe_jpg.rf.7fdd93abae0428a458d6ee6cb70ff6a4.jpg,Water Damage,false,,,
15-remove-water-stains-without-paint-3_jpg.rf.0a5668e44f3360709daa421920eca6e0.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/15-remove-water-stains-without-paint-3_jpg.rf.0a5668e44f3360709daa421920eca6e0.jpg,Stain,false,,,
42-avopix-1657765834_jpg.rf.69487138a4050524520fd4871a9bd2d2.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/42-avopix-1657765834_jpg.rf.69487138a4050524520fd4871a9bd2d2.jpg,Corrosion,true,,,
af194119-8ee5-4f29-bdb0-6bcfe2f4e686_png_jpg.rf.deaa12f02f9d9a2b268fe8c8ce4625b9.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/af194119-8ee5-4f29-bdb0-6bcfe2f4e686_png_jpg.rf.deaa12f02f9d9a2b268fe8c8ce4625b9.jpg,Safe,false,,,
mikediamondservices-com_wp-content_uploads_2017_07_leaking-pipe_jpg.rf.7de57abf9a0c234091ef0b677b6ae5b4.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/mikediamondservices-com_wp-content_uploads_2017_07_leaking-pipe_jpg.rf.7de57abf9a0c234091ef0b677b6ae5b4.jpg,Water Damage,false,,,
ae0f4843-42a7-4ea2-9a07-88255645b50a_png_jpg.rf.c2d76f253a3594fdfff23226c0030879.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/ae0f4843-42a7-4ea2-9a07-88255645b50a_png_jpg.rf.c2d76f253a3594fdfff23226c0030879.jpg,Safe,false,,,
download57_1_png.rf.c89bbad1c1e513d0f911189319b1afa8.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/download57_1_png.rf.c89bbad1c1e513d0f911189319b1afa8.jpg,Safe,false,,,
Screenshot-2023-11-08-20-45-29_png.rf.32db56d612bf411f60ebc716b9a83e09.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-45-29_png.rf.32db56d612bf411f60ebc716b9a83e09.jpg,Water Damage,false,,,
adaa4a03-4f37-49b3-a89a-4230213128f7_jpg.rf.d4143406512ff43a4f2d3b712c27ea25.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/adaa4a03-4f37-49b3-a89a-4230213128f7_jpg.rf.d4143406512ff43a4f2d3b712c27ea25.jpg,Safe,false,,,
8a068340-e01d-11ec-9367-29a8a333ad28_jpg.rf.06db7356e00cf66793e74eeef0b8734f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/8a068340-e01d-11ec-9367-29a8a333ad28_jpg.rf.06db7356e00cf66793e74eeef0b8734f.jpg,Safe,false,,,
b338f0bc-fbf3-4c3f-9234-e3b35c4e8365_jpg.rf.052aac9229338e0b08d01804d4f55af5.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/b338f0bc-fbf3-4c3f-9234-e3b35c4e8365_jpg.rf.052aac9229338e0b08d01804d4f55af5.jpg,Safe,false,,,
14-image_jpg.rf.92a098738e1af721148e7da195fc7bc4.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/14-image_jpg.rf.92a098738e1af721148e7da195fc7bc4.jpg,Mold,false,,,
bc74dab7-8390-42e4-8faa-d392decd0ae3_jpg.rf.93471edcba9aa31d818c23e87249d08a.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/bc74dab7-8390-42e4-8faa-d392decd0ae3_jpg.rf.93471edcba9aa31d818c23e87249d08a.jpg,Safe,false,,,
15-remove-water-stains-without-paint-3_jpg.rf.6158d6e791cc46427920f7ef590b6d96.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/15-remove-water-stains-without-paint-3_jpg.rf.6158d6e791cc46427920f7ef590b6d96.jpg,Stain,false,,,
a506748a-4199-4921-9e37-a7fc91cf7fd9_png_jpg.rf.0d23d4e567061503fdf1191a901df9b0.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/a506748a-4199-4921-9e37-a7fc91cf7fd9_png_jpg.rf.0d23d4e567061503fdf1191a901df9b0.jpg,Safe,false,,,
333_jpg.rf.400df944ad5209665647dcc29bba5a0f.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/333_jpg.rf.400df944ad5209665647dcc29bba5a0f.jpg,Safe,false,,,
images-6-_jpg.rf.f0bc2b769e5c8c6fc27049e590635751.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/images-6-_jpg.rf.f0bc2b769e5c8c6fc27049e590635751.jpg,Structural Crack,true,,,
DJI_20240819154058_0002_Zframe_52_png.rf.caa63d0a413f76e6af063c85b8fc87db.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_52_png.rf.caa63d0a413f76e6af063c85b8fc87db.jpg,Water Damage,false,,,
5a7ffaa51ef6e048_jpg.rf.bd394aee8e65ae4f9985b9325d5a4bcb.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/5a7ffaa51ef6e048_jpg.rf.bd394aee8e65ae4f9985b9325d5a4bcb.jpg,Water Damage,false,,,
bc87c3c7-cb70-44f2-956f-50a36013377a_png_jpg.rf.b3660e76ccc686257c31420bf95546a4.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/bc87c3c7-cb70-44f2-956f-50a36013377a_png_jpg.rf.b3660e76ccc686257c31420bf95546a4.jpg,Safe,false,,,
675829232_jpg.rf.d33fd3b8de939e9ba8520e79566a4d9b.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/675829232_jpg.rf.d33fd3b8de939e9ba8520e79566a4d9b.jpg,Damp damage,false,,,
DJI_20240819154433_0009_Z_JPG.rf.9657f8462f46e5dbf79e0c486a25ade1.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154433_0009_Z_JPG.rf.9657f8462f46e5dbf79e0c486a25ade1.jpg,Water Damage,false,,,
roofitforwardcom_210189001-_jpeg.rf.13c7bbc743f55b3faa22568550da9aa1.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/roofitforwardcom_210189001-_jpeg.rf.13c7bbc743f55b3faa22568550da9aa1.jpg,Structural Crack,true,,,
DJI_20240819154058_0002_Zframe_53_png.rf.f4c241692dce87253bae14052516d2d4.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/DJI_20240819154058_0002_Zframe_53_png.rf.f4c241692dce87253bae14052516d2d4.jpg,Water Damage,false,,,
download12_3_png.rf.96e843763ee27d2ebf8cb010958bdf3a.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/download12_3_png.rf.96e843763ee27d2ebf8cb010958bdf3a.jpg,Other,false,,,
Screenshot-2023-11-08-20-14-37_png.rf.faa12910f8dfccb61dd21d47b570c71d.jpg,https://ukrjudtlvapiajkjbcrd.supabase.co/storage/v1/object/public/training-images/Screenshot-2023-11-08-20-14-37_png.rf.faa12910f8dfccb61dd21d47b570c71d.jpg,Water Damage,false,,,
